emgT,emg,rms,mnf,mdf
303.000000,-0.020161,0.021125,14.743059,3.906250
304.000000,-0.016728,0.020983,14.680816,3.906250
305.000000,-0.015431,0.020859,14.619323,3.906250
306.000000,-0.016270,0.020700,14.558183,3.906250
307.000000,-0.018330,0.020547,14.497875,3.906250
308.000000,-0.019322,0.020454,14.442958,3.906250
309.000000,-0.019703,0.020369,14.387737,3.906250
310.000000,-0.018788,0.020261,14.339006,3.906250
311.000000,-0.016957,0.020135,14.296327,3.906250
312.000000,-0.015812,0.020020,14.253134,3.906250
313.000000,-0.013371,0.019911,14.213151,3.906250
314.000000,-0.018254,0.019835,14.178635,3.906250
315.000000,-0.020848,0.019708,14.151673,3.906250
316.000000,-0.018788,0.019624,14.131712,3.906250
317.000000,-0.019093,0.019539,14.118311,3.906250
318.000000,-0.017796,0.019460,14.096190,3.906250
319.000000,-0.015888,0.019343,14.087300,3.906250
320.000000,-0.016499,0.019255,14.085729,3.906250
321.000000,-0.015660,0.019156,14.088812,3.906250
322.000000,-0.018940,0.019091,14.101264,3.906250
323.000000,-0.021229,0.019034,14.117841,3.906250
324.000000,-0.017567,0.018955,14.138218,3.906250
325.000000,-0.016194,0.018909,14.165878,3.906250
326.000000,-0.017109,0.018815,14.194601,3.906250
327.000000,-0.018101,0.018750,14.226924,3.906250
328.000000,-0.017033,0.018643,14.269318,3.906250
329.000000,-0.017796,0.018570,14.322186,3.906250
330.000000,-0.017185,0.018487,14.377652,3.906250
331.000000,-0.015660,0.018414,14.443206,3.906250
332.000000,-0.014744,0.018334,14.507319,3.906250
333.000000,-0.014897,0.018271,14.573553,3.906250
334.000000,-0.017414,0.018217,14.645227,3.906250
335.000000,-0.017643,0.018133,14.722982,3.906250
336.000000,-0.016728,0.018034,14.821553,3.906250
337.000000,-0.017033,0.017981,14.926394,3.906250
338.000000,-0.013447,0.017863,15.030979,3.906250
339.000000,-0.015202,0.017810,15.136137,3.906250
340.000000,-0.012226,0.017723,15.241920,3.906250
341.000000,-0.013905,0.017655,15.348760,3.906250
342.000000,-0.013600,0.017583,15.463140,3.906250
343.000000,-0.018406,0.017524,15.579374,3.906250
344.000000,-0.014668,0.017474,15.689641,3.906250
345.000000,-0.014439,0.017449,15.795596,3.906250
346.000000,-0.012913,0.017361,15.905737,3.906250
347.000000,-0.015049,0.017278,16.011408,3.906250
348.000000,-0.013905,0.017185,16.115435,3.906250
349.000000,-0.014591,0.017133,16.218384,3.906250
350.000000,-0.013905,0.017083,16.318552,3.906250
351.000000,-0.014820,0.017068,16.420944,3.906250
352.000000,-0.013905,0.017016,16.517075,3.906250
353.000000,-0.010395,0.016951,16.609529,3.906250
354.000000,-0.015278,0.016894,16.698895,3.906250
355.000000,-0.020314,0.016872,16.784786,3.906250
356.000000,-0.015583,0.016840,16.864986,3.906250
357.000000,-0.014439,0.016784,16.943645,3.906250
358.000000,-0.014134,0.016729,17.017712,7.812500
359.000000,-0.011845,0.016654,17.086563,7.812500
360.000000,-0.012226,0.016607,17.152672,7.812500
361.000000,-0.014744,0.016579,17.212774,7.812500
362.000000,-0.014363,0.016543,17.270176,7.812500
363.000000,-0.017948,0.016487,17.320202,7.812500
364.000000,-0.016880,0.016480,17.362873,7.812500
365.000000,-0.012150,0.016433,17.400873,7.812500
366.000000,-0.013600,0.016372,17.436541,7.812500
367.000000,-0.015049,0.016323,17.468430,7.812500
368.000000,-0.014439,0.016262,17.497931,7.812500
369.000000,-0.016804,0.016252,17.523981,7.812500
370.000000,-0.012760,0.016219,17.547405,7.812500
371.000000,-0.012455,0.016181,17.568153,7.812500
372.000000,-0.011463,0.016129,17.586197,7.812500
373.000000,-0.012455,0.016091,17.601423,7.812500
374.000000,-0.013294,0.016045,17.614307,7.812500
375.000000,-0.017872,0.016010,17.623100,7.812500
376.000000,-0.015278,0.016003,17.629923,7.812500
377.000000,-0.013981,0.015959,17.632898,7.812500
378.000000,-0.013600,0.015929,17.633890,7.812500
379.000000,-0.012760,0.015905,17.634203,7.812500
380.000000,-0.012150,0.015875,17.630985,7.812500
381.000000,-0.011387,0.015828,17.625107,7.812500
382.000000,-0.010014,0.015779,17.616932,7.812500
383.000000,-0.013676,0.015734,17.604010,7.812500
384.000000,-0.013752,0.015704,17.589211,7.812500
385.000000,-0.012531,0.015690,17.572607,7.812500
386.000000,-0.013523,0.015661,17.554270,7.812500
387.000000,-0.012226,0.015620,17.535589,7.812500
388.000000,-0.013600,0.015587,17.512838,7.812500
389.000000,-0.012074,0.015544,17.485622,7.812500
390.000000,-0.011616,0.015501,17.458473,7.812500
391.000000,-0.009022,0.015468,17.428144,7.812500
392.000000,-0.009556,0.015445,17.416245,7.812500
393.000000,-0.009785,0.015425,17.402155,7.812500
394.000000,-0.011158,0.015405,17.385799,7.812500
395.000000,-0.016194,0.015380,17.363632,7.812500
396.000000,-0.012760,0.015348,17.338570,7.812500
397.000000,-0.011616,0.015329,17.309944,7.812500
398.000000,-0.010014,0.015299,17.279202,7.812500
399.000000,-0.008946,0.015287,17.250404,7.812500
400.000000,-0.012112,0.015244,17.217360,7.812500
401.000000,-0.012112,0.015179,17.179903,7.812500
402.000000,-0.014019,0.015097,17.139509,7.812500
403.000000,-0.016308,0.015051,17.094774,7.812500
404.000000,-0.013790,0.015021,17.045759,7.812500
405.000000,-0.015011,0.015016,16.998596,7.812500
406.000000,-0.013790,0.014992,16.951334,7.812500
407.000000,-0.013943,0.014944,16.901562,7.812500
408.000000,-0.013104,0.014877,16.845367,7.812500
409.000000,-0.014172,0.014814,16.785845,7.812500
410.000000,-0.014935,0.014770,16.727505,7.812500
411.000000,-0.013409,0.014733,16.667328,7.812500
412.000000,-0.012417,0.014701,16.609039,7.812500
413.000000,-0.011044,0.014681,16.547417,7.812500
414.000000,-0.014401,0.014638,16.485981,7.812500
415.000000,-0.017910,0.014599,16.418688,7.812500
416.000000,-0.015393,0.014560,16.352674,7.812500
417.000000,-0.012951,0.014492,16.284575,7.812500
418.000000,-0.012722,0.014438,16.214779,7.812500
419.000000,-0.013180,0.014411,16.151749,7.812500
420.000000,-0.013867,0.014383,16.082893,7.812500
421.000000,-0.013256,0.014359,16.016644,7.812500
422.000000,-0.013333,0.014296,15.950220,7.812500
423.000000,-0.013638,0.014203,15.883611,7.812500
424.000000,-0.013943,0.014163,15.814275,7.812500
425.000000,-0.011654,0.014118,15.749366,7.812500
426.000000,-0.012875,0.014073,15.683934,7.812500
427.000000,-0.013943,0.014026,15.615111,3.906250
428.000000,-0.014019,0.013992,15.550102,3.906250
429.000000,-0.014630,0.013956,15.489107,3.906250
430.000000,-0.013790,0.013918,15.428781,3.906250
431.000000,-0.014248,0.013903,15.368380,3.906250
432.000000,-0.010510,0.013864,15.314512,3.906250
433.000000,-0.008984,0.013813,15.261415,3.906250
434.000000,-0.011044,0.013747,15.208534,3.906250
435.000000,-0.015774,0.013725,15.156159,3.906250
436.000000,-0.014706,0.013701,15.109251,3.906250
437.000000,-0.012493,0.013652,15.061429,3.906250
438.000000,-0.013790,0.013656,15.020441,3.906250
439.000000,-0.010891,0.013615,14.985703,3.906250
440.000000,-0.013027,0.013622,14.950136,3.906250
441.000000,-0.011349,0.013598,14.917707,3.906250
442.000000,-0.010128,0.013568,14.890364,3.906250
443.000000,-0.012722,0.013503,14.870028,3.906250
444.000000,-0.011578,0.013473,14.856555,3.906250
445.000000,-0.007763,0.013417,14.849671,3.906250
446.000000,-0.012188,0.013411,14.832379,3.906250
447.000000,-0.015469,0.013415,14.829300,3.906250
448.000000,-0.011883,0.013396,14.832771,3.906250
449.000000,-0.008984,0.013347,14.840355,3.906250
450.000000,-0.010891,0.013319,14.857458,3.906250
451.000000,-0.010739,0.013279,14.877709,3.906250
452.000000,-0.012493,0.013265,14.901194,3.906250
453.000000,-0.010433,0.013266,14.932213,3.906250
454.000000,-0.010739,0.013221,14.962677,3.906250
455.000000,-0.012188,0.013121,14.995646,3.906250
456.000000,-0.012341,0.013086,15.038689,3.906250
457.000000,-0.009823,0.013043,15.092309,3.906250
458.000000,-0.011578,0.013018,15.147952,3.906250
459.000000,-0.010128,0.013004,15.213639,3.906250
460.000000,-0.011273,0.012995,15.276573,3.906250
461.000000,-0.010967,0.012958,15.341167,3.906250
462.000000,-0.011349,0.012928,15.410418,3.906250
463.000000,-0.013485,0.012873,15.485073,3.906250
464.000000,-0.013485,0.012833,15.582391,3.906250
465.000000,-0.008831,0.012806,15.686172,3.906250
466.000000,-0.011654,0.012787,15.788718,3.906250
467.000000,-0.010967,0.012745,15.891706,3.906250
468.000000,-0.013104,0.012731,15.994564,3.906250
469.000000,-0.012264,0.012679,16.097822,3.906250
470.000000,-0.008602,0.012644,16.208815,3.906250
471.000000,-0.009823,0.012621,16.321150,3.906250
472.000000,-0.010281,0.012610,16.426477,3.906250
473.000000,-0.012646,0.012612,16.527477,3.906250
474.000000,-0.012341,0.012603,16.632370,3.906250
475.000000,-0.014477,0.012559,16.732449,3.906250
476.000000,-0.011807,0.012521,16.830265,3.906250
477.000000,-0.010281,0.012486,16.926737,3.906250
478.000000,-0.008526,0.012441,17.020624,3.906250
479.000000,-0.011044,0.012424,17.117115,3.906250
480.000000,-0.011501,0.012418,17.206615,3.906250
481.000000,-0.010586,0.012411,17.292124,3.906250
482.000000,-0.014019,0.012450,17.374388,3.906250
483.000000,-0.014096,0.012454,17.453079,3.906250
484.000000,-0.012951,0.012446,17.526043,3.906250
485.000000,-0.008145,0.012409,17.597691,7.812500
486.000000,-0.010357,0.012379,17.664833,7.812500
