icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT,accX_,accY_,accZ_,gyrX_,gyrY_,gyrZ_,magX_,magY_,magZ_,roll,pitch,yaw,roll_,pitch_,yaw_
316950.000000,0.162598,-1.028808,0.016113,31695.000000,-4.089355,3.597260,-2.685547,31695.000000,16.180618,33.563248,-31.946289,31695.000000,0.171197,-0.985217,0.006302,0.392541,1.628868,-2.275510,0.334189,0.687342,-0.644887,10.043923,3.233774,70.678497,10.043923,3.233774,70.678497
316960.000000,0.160644,-1.040527,0.028809,31696.000000,-3.967285,2.376556,-2.929688,31696.000000,16.330627,33.563248,-31.946289,31696.000000,0.171230,-0.985201,0.007696,0.530115,0.092820,-2.315093,0.333386,0.685652,-0.647097,10.068949,3.199027,70.739830,10.068949,3.199027,70.739830
316970.000000,0.178223,-1.029297,0.015625,31697.000000,-3.723145,2.132416,-2.685547,31697.000000,17.080627,34.613235,-33.596298,31697.000000,0.170838,-0.985256,0.009194,0.770754,-0.378853,-1.875501,0.332764,0.684239,-0.648911,10.090627,3.160840,70.799232,10.090627,3.160840,70.799232
316980.000000,0.179687,-1.038086,0.014648,31698.000000,-5.065918,2.254486,-2.807617,31698.000000,17.680618,35.663239,-31.496292,31698.000000,0.170386,-0.985320,0.010612,-0.529932,-0.458695,-1.816494,0.332720,0.683370,-0.649848,10.112546,3.134928,70.859253,10.112546,3.134928,70.859253
316990.000000,0.187012,-1.029785,0.016113,31699.000000,-5.187988,2.437592,-3.112793,31699.000000,17.680618,34.763245,-33.746292,31699.000000,0.170109,-0.985354,0.011823,-0.550370,-0.471632,-1.930788,0.333567,0.683282,-0.649506,10.136698,3.109324,70.918823,10.136698,3.109324,70.918823
317000.000000,0.196777,-1.035644,-0.000977,31700.000000,-6.591797,3.719330,-3.112793,31700.000000,16.780624,34.763245,-33.746292,31700.000000,0.170148,-0.985336,0.012721,-0.975671,0.569202,-1.736154,0.334986,0.683059,-0.649010,10.160414,3.088569,70.987747,10.160414,3.088569,70.987747
317010.000000,0.198242,-1.020508,0.009277,31701.000000,-6.347656,7.381439,-2.380371,31701.000000,16.780624,34.613235,-33.596298,31701.000000,0.170630,-0.985247,0.013186,-1.419506,3.796318,-0.850916,0.336244,0.682257,-0.649204,10.177039,3.073670,71.089424,10.177039,3.073670,71.089424
317020.000000,0.191406,-1.003906,0.009277,31702.000000,-6.225586,9.151459,-2.685547,31702.000000,17.830627,34.613235,-33.596298,31702.000000,0.171549,-0.985085,0.013332,-1.119647,4.924839,-1.030236,0.337083,0.681211,-0.649867,10.197392,3.057699,71.205482,10.197392,3.057699,71.205482
317030.000000,0.181152,-1.009277,0.012695,31703.000000,-6.286621,10.616302,-2.380371,31703.000000,15.880630,33.413239,-32.246292,31703.000000,0.172683,-0.984887,0.013338,-1.016201,5.646886,-0.606588,0.337579,0.680138,-0.650733,10.215667,3.042637,71.333214,10.215667,3.042637,71.333214
317040.000000,0.182129,-0.987793,0.012207,31704.000000,-6.042480,12.386322,-2.563477,31704.000000,15.880630,36.563248,-31.646301,31704.000000,0.173790,-0.984693,0.013285,-0.625797,6.578116,-0.683731,0.337036,0.680129,-0.651024,10.236659,3.025541,71.477005,10.236659,3.025541,71.477005
317050.000000,0.184082,-1.006836,0.014648,31705.000000,-6.774902,11.959076,-2.624512,31705.000000,17.830627,36.563248,-31.646301,31705.000000,0.174823,-0.984511,0.013229,-1.200346,5.303533,-0.634965,0.335628,0.682328,-0.649448,10.259031,3.016027,71.616135,10.259031,3.016027,71.616135
317060.000000,0.180664,-1.012695,0.019531,31706.000000,-6.408691,12.264252,-2.441406,31706.000000,17.830627,34.613235,-32.846298,31706.000000,0.175750,-0.984346,0.013239,-0.670619,4.817873,-0.354416,0.334982,0.685549,-0.646383,10.280240,3.003100,71.756340,10.280240,3.003100,71.756340
317070.000000,0.177246,-1.016113,0.026367,31707.000000,-7.019043,12.447357,-2.563477,31707.000000,17.830627,34.163239,-32.546295,31707.000000,0.176460,-0.984216,0.013440,-1.117521,4.238534,-0.388294,0.335770,0.687700,-0.643683,10.303049,2.996178,71.894135,10.303049,2.996178,71.894135
317080.000000,0.189941,-1.002441,0.028809,31708.000000,-7.507324,13.301849,-2.075195,31708.000000,20.380630,34.163239,-32.546295,31708.000000,0.177001,-0.984112,0.013940,-1.405438,4.334647,0.166003,0.338517,0.688062,-0.641854,10.321248,2.993595,72.032982,10.321248,2.993595,72.032982
317090.000000,0.195801,-1.016113,0.027832,31709.000000,-8.056641,13.790131,-1.037598,31709.000000,15.438919,34.913239,-32.246292,31709.000000,0.177612,-0.983990,0.014737,-1.721947,4.055912,1.197989,0.342375,0.687397,-0.640519,10.329629,2.995517,72.167336,10.329629,2.995517,72.167336
317100.000000,0.197266,-1.011719,0.038086,31710.000000,-9.094238,14.583588,-0.854492,31710.000000,15.435013,34.015686,-30.888489,31710.000000,0.178436,-0.983824,0.015818,-2.472100,4.077463,1.320345,0.344195,0.687271,-0.639679,10.337009,3.006309,72.303741,10.337009,3.006309,72.303741
317110.000000,0.200195,-1.024414,0.035156,31711.000000,-8.666992,14.278412,-0.366211,31711.000000,18.135025,34.015198,-30.889465,31711.000000,0.179458,-0.983615,0.017205,-1.747944,3.030885,1.719223,0.344141,0.688024,-0.638897,10.340653,3.011076,72.434425,10.340653,3.011076,72.434425
317120.000000,0.181641,-1.015625,0.023926,31712.000000,-9.216309,14.339447,0.240326,31712.000000,18.585022,35.215195,-32.239456,31712.000000,0.180502,-0.983396,0.018732,-2.012878,2.412135,2.190807,0.344903,0.688804,-0.637645,10.339501,3.019350,72.561546,10.339501,3.019350,72.561546
317130.000000,0.182617,-1.014160,0.036133,31713.000000,-8.728027,13.851166,0.000000,31713.000000,17.835022,34.615189,-29.689453,31713.000000,0.181293,-0.983221,0.020217,-1.255173,1.311433,1.803955,0.346951,0.689615,-0.635654,10.341657,3.020938,72.677544,10.341657,3.020938,72.677544
317140.000000,0.166016,-1.024902,0.016113,31714.000000,-9.826660,12.203217,0.240326,31714.000000,17.835022,34.615189,-32.539459,31714.000000,0.181625,-0.983131,0.021574,-2.075100,-0.809910,1.902943,0.349374,0.690634,-0.633216,10.341805,3.031679,72.770531,10.341805,3.031679,72.770531
317150.000000,0.170898,-1.034668,0.026367,31715.000000,-9.826660,10.982513,0.850677,31715.000000,19.935013,34.615189,-32.539459,31715.000000,0.181353,-0.983157,0.022651,-1.766582,-2.339148,2.340268,0.352093,0.690892,-0.631426,10.335658,3.040950,72.844681,10.335658,3.040950,72.844681
317160.000000,0.177734,-1.022461,0.021973,31716.000000,-9.826660,9.517670,0.545502,31716.000000,19.190384,34.615189,-30.739456,31716.000000,0.180603,-0.983276,0.023448,-1.477621,-3.963056,1.855826,0.355894,0.690115,-0.630144,10.331755,3.049111,72.896332,10.331755,3.049111,72.896332
317170.000000,0.191894,-1.023437,0.029785,31717.000000,-9.948730,9.578705,1.216888,31717.000000,19.190384,34.166168,-30.436035,31717.000000,0.179770,-0.983414,0.024076,-1.324410,-3.974348,2.339685,0.360676,0.689254,-0.628365,10.320382,3.057578,72.938988,10.320382,3.057578,72.938988
317180.000000,0.187988,-1.011230,0.031738,31718.000000,-10.009766,8.846283,1.399994,31718.000000,18.290390,34.166168,-30.436035,31718.000000,0.179158,-0.983511,0.024657,-1.120838,-4.728638,2.306501,0.365433,0.688789,-0.626122,10.306733,3.065799,72.964905,10.306733,3.065799,72.964905
317190.000000,0.201660,-1.026367,0.031250,31719.000000,-11.291504,8.785248,1.949310,31719.000000,18.740387,33.566177,-30.586044,31719.000000,0.178893,-0.983544,0.025270,-2.097995,-4.758716,2.617719,0.369454,0.688553,-0.624018,10.287667,3.085705,72.982170,10.287667,3.085705,72.982170
317200.000000,0.183594,-1.008789,0.035156,31720.000000,-11.901855,10.616302,2.010345,31720.000000,18.740387,34.016174,-30.586044,31720.000000,0.178938,-0.983519,0.025925,-2.341931,-2.958388,2.425522,0.372741,0.688272,-0.622371,10.268441,3.110430,73.010841,10.268441,3.110430,73.010841
317210.000000,0.194824,-1.017090,0.038086,31721.000000,-12.084961,12.203217,2.376556,31721.000000,19.490387,34.016174,-30.586044,31721.000000,0.179154,-0.983459,0.026672,-2.147599,-1.533484,2.532415,0.375668,0.687899,-0.621022,10.246265,3.135584,73.048912,10.246265,3.135584,73.048912
317220.000000,0.196289,-1.008789,0.030762,31722.000000,-12.145996,13.484955,2.071381,31722.000000,18.290390,32.816177,-30.286041,31722.000000,0.179547,-0.983365,0.027485,-1.844908,-0.515851,1.978439,0.378343,0.687357,-0.619997,10.227987,3.159882,73.093781,10.227987,3.159882,73.093781
317230.000000,0.181152,-1.019531,0.034668,31723.000000,-11.291504,13.423920,2.315521,31723.000000,18.290390,33.266174,-30.886047,31723.000000,0.180055,-0.983250,0.028266,-0.685240,-0.867212,1.989534,0.380279,0.686506,-0.619757,10.208278,3.174409,73.133560,10.208278,3.174409,73.133560
317240.000000,0.172363,-1.019043,0.032715,31724.000000,-11.291504,12.813568,2.803802,31724.000000,19.790390,33.266174,-30.886047,31724.000000,0.180342,-0.983177,0.028984,-0.438941,-1.710867,2.225698,0.381635,0.685269,-0.620291,10.184517,3.187806,73.164085,10.184517,3.187806,73.164085
317250.000000,0.162109,-1.029785,0.025391,31725.000000,-10.375977,10.738373,3.841400,31725.000000,18.890396,33.266174,-30.286041,31725.000000,0.180110,-0.983202,0.029574,0.663816,-3.877513,2.958818,0.383192,0.683754,-0.621003,10.150796,3.191277,73.170708,10.150796,3.191277,73.170708
317260.000000,0.155762,-1.032715,0.019531,31726.000000,-9.582520,9.151459,3.902435,31726.000000,18.890396,34.616165,-31.786041,31726.000000,0.179197,-0.983360,0.029874,1.553538,-5.378227,2.684299,0.384474,0.682453,-0.621641,10.116089,3.186558,73.159096,10.116089,3.186558,73.159096
317270.000000,0.157227,-1.032715,0.021484,31727.000000,-8.666992,7.076263,4.268646,31727.000000,19.790390,34.616165,-31.786041,31727.000000,0.177612,-0.983649,0.029811,2.478508,-7.198083,2.714892,0.384950,0.681572,-0.622312,10.076640,3.173046,73.126053,10.076640,3.173046,73.126053
317280.000000,0.168457,-1.016601,0.020996,31728.000000,-8.300781,4.878998,4.268646,31728.000000,20.540390,34.016174,-29.836044,31728.000000,0.175638,-0.984014,0.029456,2.790022,-8.952773,2.382328,0.385717,0.681004,-0.622459,10.035679,3.156641,73.070145,10.035679,3.156641,73.070145
317290.000000,0.181641,-1.026367,-0.004883,31729.000000,-8.178711,4.390717,4.573822,31729.000000,20.840393,33.566177,-30.886047,31729.000000,0.173729,-0.984375,0.028705,2.830976,-8.889724,2.360951,0.387989,0.680525,-0.621571,9.990319,3.140253,73.005699,9.990319,3.140253,73.005699
317300.000000,0.184082,-1.017578,-0.001953,31730.000000,-7.446289,4.207611,4.695892,31730.000000,19.490387,33.566177,-29.536041,31730.000000,0.172196,-0.984684,0.027302,2.974516,-8.506530,2.157323,0.391769,0.679869,-0.619915,9.942879,3.123443,72.933105,9.942879,3.123443,72.933105
317310.000000,0.182129,-1.021484,0.000488,31731.000000,-7.446289,4.756927,5.672455,31731.000000,21.590393,33.266174,-29.536041,31731.000000,0.171086,-0.984931,0.025312,3.328143,-7.423178,2.780214,0.396801,0.679144,-0.617505,9.885513,3.104505,72.857193,9.885513,3.104505,72.857193
317320.000000,0.182617,-1.019043,-0.010742,31732.000000,-7.568359,5.367279,6.099701,31732.000000,21.590393,32.066177,-28.786041,31732.000000,0.170366,-0.985115,0.022909,3.055299,-6.345505,2.814194,0.403143,0.678211,-0.614414,9.824260,3.089941,72.776154,9.824260,3.089941,72.776154
317330.000000,0.193848,-1.024414,-0.013672,31733.000000,-7.934570,5.611420,6.221771,31733.000000,21.590393,32.066177,-28.786041,31733.000000,0.170073,-0.985227,0.020091,2.560576,-5.685779,2.542737,0.410529,0.676772,-0.611102,9.762682,3.082536,72.684723,9.762682,3.082536,72.684723
317340.000000,0.177246,-1.035156,-0.029297,31734.000000,-8.239746,5.001068,6.587982,31734.000000,20.390396,32.816177,-29.536041,31734.000000,0.170138,-0.985277,0.016794,2.156625,-5.878018,2.518282,0.417663,0.675129,-0.608077,9.698811,3.082104,72.575218,9.698811,3.082104,72.575218
317350.000000,0.174805,-1.032715,-0.014160,31735.000000,-7.934570,3.841400,6.099701,31735.000000,20.390396,32.666168,-29.686035,31735.000000,0.170266,-0.985311,0.013089,2.362697,-6.557147,1.669033,0.422954,0.673779,-0.605914,9.641140,3.082999,72.446053,9.641140,3.082999,72.446053
317360.000000,0.155273,-1.027344,-0.020508,31736.000000,-7.690430,2.315521,6.465912,31736.000000,20.840393,32.666168,-29.686035,31736.000000,0.170136,-0.985377,0.009254,2.483937,-7.504051,1.703041,0.426229,0.672747,-0.604765,9.580874,3.085943,72.297684,9.580874,3.085943,72.297684
317370.000000,0.157715,-1.029785,-0.001953,31737.000000,-6.774902,-0.122070,6.221771,31737.000000,19.640396,33.566177,-30.586044,31737.000000,0.169540,-0.985507,0.005599,3.227693,-9.214182,1.143896,0.427642,0.672042,-0.604551,9.523508,3.084108,72.124992,9.523508,3.084108,72.124992
317380.000000,0.161621,-1.032715,-0.006348,31738.000000,-6.469727,-4.516602,5.794525,31738.000000,19.640396,34.166168,-27.886047,31738.000000,0.168524,-0.985695,0.002396,3.312187,-12.615990,0.452820,0.426898,0.672530,-0.604535,9.470293,3.083044,71.912910,9.470293,3.083044,71.912910
317390.000000,0.148437,-1.037597,-0.005371,31739.000000,-5.065918,-8.483887,5.367279,31739.000000,20.840393,34.166168,-27.886047,31739.000000,0.167182,-0.985926,-0.000281,4.427871,-15.272209,-0.181209,0.425050,0.674968,-0.603117,9.420769,3.071356,71.667557,9.420769,3.071356,71.667557
317400.000000,0.141602,-1.045898,0.002441,31740.000000,-4.638672,-13.427734,4.695892,31740.000000,19.490387,32.516174,-29.086044,31740.000000,0.165393,-0.986225,-0.002431,4.497839,-18.579000,-0.994176,0.423268,0.678349,-0.600572,9.376736,3.058212,71.379517,9.376736,3.058212,71.379517
317410.000000,0.140625,-1.043945,-0.008789,31741.000000,-3.051758,-17.211914,4.878998,31741.000000,19.490387,33.566177,-29.536041,31741.000000,0.163092,-0.986602,-0.004067,5.654134,-20.425156,-0.916906,0.421124,0.681261,-0.598781,9.329116,3.031679,71.061790,9.329116,3.031679,71.061790
317420.000000,0.147949,-1.050293,-0.001953,31742.000000,-2.380371,-19.897461,4.329681,31742.000000,19.640396,33.566177,-29.536041,31742.000000,0.160449,-0.987030,-0.005318,5.815010,-20.986271,-1.543334,0.418236,0.683526,-0.598224,9.284764,3.000547,70.727554,9.284764,3.000547,70.727554
317430.000000,0.141602,-1.047363,-0.018555,31743.000000,-1.220703,-22.399902,3.414154,31743.000000,18.740387,31.616165,-29.686035,31743.000000,0.157675,-0.987471,-0.006339,6.407295,-21.245228,-2.460965,0.414938,0.684961,-0.598878,9.247053,2.959855,70.380226,9.247053,2.959855,70.380226
317440.000000,0.136230,-1.057617,-0.015137,31744.000000,-0.122070,-23.803711,2.498627,31744.000000,19.490387,31.016174,-29.536041,31744.000000,0.154798,-0.987919,-0.007323,6.866627,-20.350998,-3.291276,0.411841,0.684834,-0.601157,9.215733,2.910349,70.031311,9.215733,2.910349,70.031311
317450.000000,0.146973,-1.046386,-0.031250,31745.000000,0.606537,-24.963379,1.705170,31745.000000,19.490387,32.516174,-28.786041,31745.000000,0.151882,-0.988363,-0.008441,6.907012,-19.222364,-3.921788,0.409600,0.683422,-0.604287,9.189434,2.855984,69.682289,9.189434,2.855984,69.682289
317460.000000,0.136719,-1.054687,-0.029297,31746.000000,1.338959,-24.536133,0.789642,31746.000000,20.690384,32.516174,-28.786041,31746.000000,0.149076,-0.988777,-0.009824,6.921513,-16.599104,-4.600637,0.408653,0.681874,-0.606672,9.169383,2.797127,69.346375,9.169383,2.797127,69.346375
317470.000000,0.130371,-1.063476,-0.034668,31747.000000,1.949310,-23.620605,-0.366211,31747.000000,19.940384,33.116165,-30.436035,31747.000000,0.146310,-0.989172,-0.011495,6.791860,-13.669098,-5.434266,0.408856,0.680488,-0.608090,9.157859,2.735398,69.025955,9.157859,2.735398,69.025955
317480.000000,0.162109,-1.062500,-0.043457,31748.000000,1.644135,-21.301270,-1.831055,31748.000000,19.940384,31.916168,-30.436035,31748.000000,0.143701,-0.989530,-0.013461,5.771824,-9.593758,-6.472043,0.409337,0.678784,-0.609668,9.157903,2.680165,68.734337,9.157903,2.680165,68.734337
317490.000000,0.164062,-1.054687,-0.041504,31749.000000,1.583099,-18.981934,-2.380371,31749.000000,19.040390,31.916168,-30.436035,31749.000000,0.141725,-0.989781,-0.015741,5.050237,-5.828667,-6.521387,0.409417,0.676515,-0.612132,9.161046,2.629270,68.472046,9.161046,2.629270,68.472046
317500.000000,0.163574,-1.050293,-0.040039,31750.000000,0.850677,-15.686035,-3.112793,31750.000000,19.640396,32.516174,-29.836044,31750.000000,0.140572,-0.989903,-0.018215,3.728708,-1.427550,-6.717040,0.408944,0.674171,-0.615027,9.169976,2.589431,68.249268,9.169976,2.589431,68.249268
317510.000000,0.170898,-1.046875,-0.034180,31751.000000,0.972748,-12.207031,-2.990723,31751.000000,19.640396,32.666168,-29.986038,31751.000000,0.140163,-0.989912,-0.020681,3.322809,2.779908,-6.053318,0.408213,0.672420,-0.617425,9.177066,2.552045,68.067162,9.177066,2.552045,68.067162
317520.000000,0.156250,-1.047851,-0.027832,31752.000000,-0.305176,-8.666992,-4.150391,31752.000000,19.490387,32.666168,-29.986038,31752.000000,0.140341,-0.989838,-0.022921,1.599711,6.677508,-6.649191,0.407463,0.671397,-0.619031,9.195592,2.530525,67.925476,9.195592,2.530525,67.925476
317530.000000,0.160644,-1.038086,-0.013672,31753.000000,-1.647949,-5.737305,-4.638672,31753.000000,18.890396,31.766174,-31.336044,31753.000000,0.140847,-0.989724,-0.024681,-0.044958,9.634658,-6.527065,0.406377,0.670596,-0.620611,9.219126,2.524634,67.818108,9.219126,2.524634,67.818108
317540.000000,0.145508,-1.047363,-0.015625,31754.000000,-2.380371,-4.760742,-5.371094,31754.000000,18.890396,31.916168,-31.036041,31754.000000,0.141446,-0.989610,-0.025782,-0.965794,10.435723,-6.624190,0.404629,0.669358,-0.623085,9.250066,2.527316,67.726814,9.250066,2.527316,67.726814
317550.000000,0.145508,-1.042480,-0.012207,31755.000000,-1.464844,-5.737305,-6.225586,31755.000000,17.840393,31.916168,-31.036041,31755.000000,0.141910,-0.989532,-0.026244,-0.228352,9.260996,-6.804791,0.402008,0.667850,-0.626391,9.289299,2.521510,67.633949,9.289299,2.521510,67.633949
317560.000000,0.142578,-1.050781,0.005859,31756.000000,-0.732422,-7.690430,-6.408691,31756.000000,18.590393,32.666168,-31.036041,31756.000000,0.142116,-0.989507,-0.026034,0.272105,7.217029,-6.302112,0.398492,0.666689,-0.629865,9.329781,2.508400,67.531425,9.329781,2.508400,67.531425
317570.000000,0.132812,-1.045898,0.005371,31757.000000,-0.305176,-11.108398,-7.202148,31757.000000,18.590393,31.616165,-29.686035,31757.000000,0.142002,-0.989550,-0.025027,0.437068,3.918391,-6.402186,0.394928,0.666126,-0.632699,9.377091,2.490199,67.404991,9.377091,2.490199,67.404991
317580.000000,0.143066,-1.038574,0.004883,31758.000000,1.216888,-15.136719,-7.324219,31758.000000,19.490387,31.616165,-29.686035,31758.000000,0.141565,-0.989654,-0.023320,1.633595,0.301583,-5.827350,0.392622,0.665974,-0.634292,9.424140,2.455467,67.246590,9.424140,2.455467,67.246590
317590.000000,0.147461,-1.035644,0.012695,31759.000000,1.522064,-18.432617,-7.995605,31759.000000,18.290390,32.816177,-30.286041,31759.000000,0.141027,-0.989781,-0.021084,1.558208,-2.308256,-5.804812,0.391582,0.666204,-0.634693,9.476195,2.415848,67.061661,9.476195,2.415848,67.061661
317600.000000,0.143555,-1.027832,0.008301,31760.000000,2.437592,-21.301270,-8.117676,31760.000000,18.290390,32.816177,-30.886047,31760.000000,0.140519,-0.989906,-0.018435,1.775257,-4.278793,-5.236811,0.390462,0.667068,-0.634477,9.527810,2.367970,66.854805,9.527810,2.367970,66.854805
317610.000000,0.165527,-1.032715,0.005371,31761.000000,2.437592,-22.338867,-8.422852,31761.000000,19.640396,33.566177,-30.886047,31761.000000,0.140159,-0.990006,-0.015576,1.675230,-4.314136,-4.872464,0.389036,0.668383,-0.633968,9.580958,2.314751,66.644806,9.580958,2.314751,66.644806
317620.000000,0.168945,-1.029785,0.000488,31762.000000,1.399994,-20.080566,-8.666992,31762.000000,18.890396,32.666168,-29.386047,31762.000000,0.140278,-0.990030,-0.012756,0.292956,-1.177503,-4.462300,0.388249,0.669961,-0.632783,9.635568,2.269499,66.462830,9.635568,2.269499,66.462830
317630.000000,0.163574,-1.029297,-0.004395,31763.000000,1.461029,-18.066406,-8.972168,31763.000000,18.890396,31.616165,-31.036041,31763.000000,0.140972,-0.989961,-0.010179,0.077992,1.463360,-4.128531,0.388247,0.671350,-0.631311,9.692874,2.221573,66.304581,9.692874,2.221573,66.304581
317640.000000,0.169922,-1.027832,-0.009766,31764.000000,1.705170,-15.808105,-8.605957,31764.000000,18.140396,31.616165,-31.036041,31764.000000,0.142086,-0.989822,-0.008019,0.056158,4.107687,-3.165329,0.388359,0.671667,-0.630905,9.746732,2.169714,66.172073,9.746732,2.169714,66.172073
317650.000000,0.153809,-1.029785,-0.019043,31765.000000,0.789642,-13.122559,-8.911133,31765.000000,18.890396,33.416168,-32.536041,31765.000000,0.143426,-0.989640,-0.006430,-1.073304,6.920339,-2.914271,0.387869,0.670971,-0.631946,9.804052,2.126026,66.070557,9.804052,2.126026,66.070557
317660.000000,0.158691,-1.033203,-0.015625,31766.000000,0.423431,-11.840820,-8.850098,31766.000000,18.890396,33.866165,-31.486038,31766.000000,0.144739,-0.989455,-0.005482,-1.577234,8.124894,-2.323251,0.386662,0.670182,-0.633521,9.861149,2.085705,65.987015,9.861149,2.085705,65.987015
317670.000000,0.153320,-1.045410,-0.031738,31767.000000,-0.061035,-10.803223,-8.605957,31767.000000,17.690384,33.866165,-31.486038,31767.000000,0.145884,-0.989288,-0.005194,-2.145474,8.962800,-1.598555,0.384715,0.670166,-0.634722,9.916036,2.050605,65.919754,9.916036,2.050605,65.919754
317680.000000,0.159668,-1.049316,-0.020996,31768.000000,0.484467,-10.253906,-8.178711,31768.000000,17.090393,34.316177,-31.936035,31768.000000,0.146832,-0.989146,-0.005556,-1.672084,9.228533,-0.754286,0.381374,0.671264,-0.635577,9.966736,2.011282,65.865738,9.966736,2.011282,65.865738
317690.000000,0.154297,-1.051758,-0.030273,31769.000000,0.423431,-9.704590,-8.239746,31769.000000,17.090393,33.416168,-32.536041,31769.000000,0.147588,-0.989028,-0.006434,-1.812803,9.436799,-0.446012,0.376433,0.672954,-0.636735,10.017898,1.974362,65.827461,10.017898,1.974362,65.827461
317700.000000,0.168945,-1.031250,-0.026855,31770.000000,-0.122070,-8.972168,-8.300781,31770.000000,17.840393,33.416168,-32.536041,31770.000000,0.148260,-0.988918,-0.007712,-2.398121,9.766847,-0.162264,0.370905,0.674259,-0.638595,10.069414,1.945007,65.807640,10.069414,1.945007,65.807640
317710.000000,0.153320,-1.037597,-0.037598,31771.000000,-1.525879,-7.873535,-7.507324,31771.000000,16.940384,34.616165,-31.786041,31771.000000,0.148942,-0.988802,-0.009356,-3.745619,10.382223,0.915330,0.365647,0.675236,-0.640593,10.112917,1.931903,65.808990,10.112917,1.931903,65.808990
317720.000000,0.155273,-1.031738,-0.022949,31772.000000,-3.784180,-6.469727,-7.141113,31772.000000,16.940384,33.566177,-32.686035,31772.000000,0.149517,-0.988695,-0.011255,-5.781752,11.197959,1.489165,0.360538,0.676427,-0.642230,10.152632,1.943393,65.833748,10.152632,1.943393,65.833748
317730.000000,0.154297,-1.028320,-0.016113,31773.000000,-5.554199,-4.455566,-7.324219,31773.000000,18.290390,33.566177,-32.686035,31773.000000,0.149911,-0.988613,-0.013101,-7.155854,12.485850,1.483138,0.356085,0.677228,-0.643868,10.193807,1.974142,65.886421,10.193807,1.974142,65.886421
317740.000000,0.172363,-1.026855,-0.001953,31774.000000,-7.019043,-1.647949,-6.774902,31774.000000,16.040390,32.816177,-31.636047,31774.000000,0.150301,-0.988533,-0.014535,-8.094170,14.376035,2.172612,0.352755,0.677307,-0.645615,10.229231,2.020294,65.972305,10.229231,2.020294,65.972305
317750.000000,0.188965,-1.011230,-0.007812,31775.000000,-9.277344,2.498627,-6.591797,31775.000000,17.090393,33.116165,-31.036041,31775.000000,0.151080,-0.988402,-0.015392,-9.681096,17.331957,2.444958,0.350027,0.677338,-0.647066,10.263057,2.088650,66.102798,10.263057,2.088650,66.102798
317760.000000,0.202637,-1.006836,-0.007812,31776.000000,-10.681152,5.855560,-5.981445,31776.000000,17.090393,33.866165,-32.536041,31776.000000,0.152647,-0.988155,-0.015765,-10.279154,19.215733,3.093589,0.347850,0.677615,-0.647950,10.292044,2.169833,66.268120,10.292044,2.169833,66.268120
317770.000000,0.208984,-1.015625,0.015137,31777.000000,-11.413574,8.663177,-5.920410,31777.000000,17.840393,33.866165,-32.536041,31777.000000,0.155160,-0.987766,-0.015628,-10.145310,20.341286,3.149935,0.346449,0.677826,-0.648479,10.322765,2.256418,66.460846,10.322765,2.256418,66.460846
317780.000000,0.186523,-1.011719,0.019531,31778.000000,-10.986328,8.235931,-6.042480,31778.000000,17.090393,34.916168,-31.486038,31778.000000,0.158339,-0.987275,-0.014725,-8.875237,18.199987,3.014439,0.345717,0.678221,-0.648457,10.357757,2.336046,66.647545,10.357757,2.336046,66.647545
317790.000000,0.156250,-1.032715,0.025879,31779.000000,-9.704590,7.137299,-5.065918,31779.000000,17.090393,33.866165,-31.786041,31779.000000,0.161406,-0.986803,-0.012975,-6.862254,15.529768,3.929962,0.345271,0.679323,-0.647540,10.386033,2.399496,66.820923,10.386033,2.399496,66.820923
317800.000000,0.143066,-1.036133,0.020508,31780.000000,-8.483887,2.742767,-4.028320,31780.000000,16.940384,33.866165,-31.786041,31780.000000,0.163536,-0.986481,-0.010535,-5.052875,9.875229,4.811177,0.344864,0.680722,-0.646286,10.406045,2.446886,66.948647,10.406045,2.446886,66.948647
317810.000000,0.129395,-1.029297,0.031250,31781.000000,-9.094238,-1.708984,-3.356934,31781.000000,17.390396,33.266174,-34.186035,31781.000000,0.164341,-0.986374,-0.007596,-5.129726,4.609413,5.248990,0.344480,0.681347,-0.645832,10.420007,2.495896,67.031113,10.420007,2.495896,67.031113
317820.000000,0.144531,-1.012695,0.022949,31782.000000,-9.521484,-6.103516,-2.685547,31782.000000,17.390396,33.866165,-32.536041,31782.000000,0.163949,-0.986459,-0.004307,-5.005511,-0.171367,5.629743,0.344184,0.680666,-0.646708,10.426651,2.544291,67.069801,10.426651,2.544291,67.069801
317830.000000,0.166992,-1.010742,0.025391,31783.000000,-9.460449,-8.850098,-2.075195,31783.000000,16.490387,33.866165,-32.536041,31783.000000,0.162986,-0.986628,-0.000878,-4.405881,-2.968682,5.898467,0.343831,0.679536,-0.648083,10.426061,2.587138,67.081779,10.426061,2.587138,67.081779
317840.000000,0.177734,-1.028808,0.011230,31784.000000,-10.925293,-8.850098,-1.770020,31784.000000,17.240387,35.066177,-32.386047,31784.000000,0.162136,-0.986765,0.002421,-5.300154,-2.889715,5.830140,0.343090,0.679017,-0.649018,10.421504,2.639652,67.094986,10.421504,2.639652,67.094986
317850.000000,0.199219,-1.008789,-0.001953,31785.000000,-11.535645,-5.981445,-0.671387,31785.000000,17.240387,34.766174,-32.386047,31785.000000,0.161862,-0.986800,0.005223,-5.281005,-0.062553,6.504568,0.342204,0.679384,-0.649102,10.405956,2.693843,67.137367,10.405956,2.693843,67.137367
