emgT,emg,rms,mnf,mdf
165.000000,-0.018330,0.021452,16.434511,7.812500
166.000000,-0.021382,0.021409,16.406433,7.812500
167.000000,-0.020619,0.021369,16.384924,7.812500
168.000000,-0.014439,0.021322,16.349726,7.812500
169.000000,-0.016041,0.021301,16.307402,7.812500
170.000000,-0.017109,0.021265,16.272776,7.812500
171.000000,-0.018864,0.021236,16.237309,7.812500
172.000000,-0.018330,0.021180,16.205885,7.812500
173.000000,-0.019474,0.021159,16.182838,7.812500
174.000000,-0.015660,0.021061,16.165190,7.812500
175.000000,-0.016117,0.021009,16.142496,7.812500
176.000000,-0.013981,0.020966,16.104834,7.812500
177.000000,-0.015888,0.020940,16.075672,7.812500
178.000000,-0.017262,0.020885,16.056990,3.906250
179.000000,-0.017033,0.020826,16.044289,3.906250
180.000000,-0.016270,0.020775,16.026894,3.906250
181.000000,-0.014820,0.020709,16.010101,3.906250
182.000000,-0.013294,0.020665,15.979801,3.906250
183.000000,-0.012455,0.020618,15.957064,3.906250
184.000000,-0.011540,0.020546,15.949262,3.906250
185.000000,-0.012379,0.020454,15.957219,3.906250
186.000000,-0.015583,0.020398,15.955991,3.906250
187.000000,-0.015965,0.020355,15.954383,3.906250
188.000000,-0.011997,0.020313,15.949458,3.906250
189.000000,-0.009709,0.020280,15.947457,3.906250
190.000000,-0.011540,0.020246,15.947476,3.906250
191.000000,-0.011845,0.020184,15.961095,3.906250
192.000000,-0.012303,0.020148,15.972273,3.906250
193.000000,-0.011082,0.020098,15.997854,3.906250
194.000000,-0.011158,0.020003,16.027910,3.906250
195.000000,-0.013142,0.019963,16.065336,3.906250
196.000000,-0.010243,0.019972,16.096170,3.906250
197.000000,-0.008869,0.019921,16.125685,3.906250
198.000000,-0.014057,0.019902,16.173342,3.906250
199.000000,-0.016194,0.019874,16.219440,3.906250
200.000000,-0.016690,0.019796,16.273066,3.906250
201.000000,-0.013333,0.019677,16.326885,3.906250
202.000000,-0.015850,0.019582,16.377348,3.906250
203.000000,-0.012799,0.019478,16.440813,3.906250
204.000000,-0.014553,0.019391,16.511642,3.906250
205.000000,-0.018215,0.019300,16.585663,3.906250
206.000000,-0.021038,0.019253,16.670887,3.906250
207.000000,-0.018902,0.019155,16.762325,3.906250
208.000000,-0.017681,0.019088,16.850105,3.906250
209.000000,-0.012493,0.018969,16.935602,3.906250
210.000000,-0.015316,0.018893,17.016947,3.906250
211.000000,-0.015545,0.018814,17.101940,3.906250
212.000000,-0.015927,0.018680,17.199987,3.906250
213.000000,-0.016766,0.018599,17.309896,3.906250
